main_category,brand,price_range,total_views,purchase_count,features,product_id
appliances,singer,0-500,37,0,appliances singer 0-500,465
appliances,skyworth,0-500,2,0,appliances skyworth 0-500,466
appliances,skyworth,500-1k,11,0,appliances skyworth 500-1k,467
appliances,smalvic,500-1k,5,0,appliances smalvic 500-1k,468
appliances,smeg,0-500,159,2,appliances smeg 0-500,469
appliances,smeg,1k-5k,92,0,appliances smeg 1k-5k,470
appliances,smeg,500-1k,218,0,appliances smeg 500-1k,471
appliances,smile,0-500,38,0,appliances smile 0-500,472
appliances,snowcap,0-500,33,0,appliances snowcap 0-500,473
appliances,starmix,0-500,1,0,appliances starmix 0-500,474
appliances,steba,0-500,2,0,appliances steba 0-500,475
appliances,stern,0-500,9,0,appliances stern 0-500,476
appliances,stihl,0-500,9,0,appliances stihl 0-500,477
appliances,stinol,0-500,2,0,appliances stinol 0-500,478
appliances,svar,0-500,4,0,appliances svar 0-500,479
appliances,tcl,0-500,110,0,appliances tcl 0-500,480
appliances,tcl,500-1k,3,0,appliances tcl 500-1k,481
appliances,tefal,0-500,1976,41,appliances tefal 0-500,482
appliances,tefal,500-1k,3,0,appliances tefal 500-1k,483
appliances,teka,0-500,15,0,appliances teka 0-500,484
appliances,teka,500-1k,8,0,appliances teka 500-1k,485
appliances,teploross,0-500,70,1,appliances teploross 0-500,486
appliances,thermex,0-500,325,7,appliances thermex 0-500,487
appliances,thermex,500-1k,2,0,appliances thermex 500-1k,488
appliances,thomas,0-500,463,2,appliances thomas 0-500,489
appliances,thomas,500-1k,12,0,appliances thomas 500-1k,490
appliances,timberk,0-500,513,9,appliances timberk 0-500,491
appliances,toyota,0-500,87,1,appliances toyota 0-500,492
appliances,tristar,0-500,3,0,appliances tristar 0-500,493
appliances,turbo,0-500,94,0,appliances turbo 0-500,494
appliances,turboair,0-500,118,1,appliances turboair 0-500,495
appliances,unit,0-500,183,1,appliances unit 0-500,496
appliances,unknown,0-500,5595,74,appliances unknown 0-500,497
appliances,unknown,1k-5k,28,1,appliances unknown 1k-5k,498
appliances,unknown,500-1k,50,0,appliances unknown 500-1k,499
appliances,unknown,unknown,89,0,appliances unknown unknown,500
appliances,vasin,0-500,1,0,appliances vasin 0-500,501
appliances,veritas,0-500,23,0,appliances veritas 0-500,502
appliances,ves,0-500,27,0,appliances ves 0-500,503
appliances,vinzer,0-500,14,0,appliances vinzer 0-500,504
appliances,vitek,0-500,2378,42,appliances vitek 0-500,505
appliances,wahl,0-500,18,1,appliances wahl 0-500,506
appliances,wellberg,0-500,12,0,appliances wellberg 0-500,507
appliances,wester,0-500,1,0,appliances wester 0-500,508
appliances,whirlpool,0-500,60,0,appliances whirlpool 0-500,509
appliances,whirlpool,1k-5k,7,0,appliances whirlpool 1k-5k,510
appliances,whirlpool,500-1k,24,0,appliances whirlpool 500-1k,511
appliances,willmark,0-500,439,8,appliances willmark 0-500,512
appliances,worwo,0-500,1,0,appliances worwo 0-500,513
appliances,xiaomi,0-500,1252,19,appliances xiaomi 0-500,514
appliances,xing,0-500,50,1,appliances xing 0-500,515
appliances,yamaguchi,0-500,12,0,appliances yamaguchi 0-500,516
appliances,yika,0-500,32,0,appliances yika 0-500,517
appliances,zanussi,0-500,40,0,appliances zanussi 0-500,518
appliances,zanussi,500-1k,1,0,appliances zanussi 500-1k,519
appliances,zelmer,0-500,65,2,appliances zelmer 0-500,520
appliances,zerten,0-500,6,0,appliances zerten 0-500,521
appliances,zorg,0-500,6,0,appliances zorg 0-500,522
auto,airline,0-500,22,0,auto airline 0-500,523
auto,alca,0-500,14,0,auto alca 0-500,524
auto,alligator,0-500,52,2,auto alligator 0-500,525
auto,alpine,0-500,382,2,auto alpine 0-500,526
auto,alpine,500-1k,67,0,auto alpine 500-1k,527
auto,ams,0-500,15,0,auto ams 0-500,528
auto,anytek,0-500,107,0,auto anytek 0-500,529
auto,artway,0-500,13,0,auto artway 0-500,530
auto,autoline,0-500,22,0,auto autoline 0-500,531
auto,autoprofi,0-500,40,2,auto autoprofi 0-500,532
auto,avel,0-500,16,1,auto avel 0-500,533
auto,avis,0-500,2,0,auto avis 0-500,534
auto,axper,0-500,35,1,auto axper 0-500,535
auto,berkut,0-500,68,0,auto berkut 0-500,536
auto,blackvue,0-500,23,0,auto blackvue 0-500,537
auto,blackvue,500-1k,14,0,auto blackvue 500-1k,538
auto,bluesonic,0-500,5,0,auto bluesonic 0-500,539
auto,cenmax,0-500,145,1,auto cenmax 0-500,540
auto,centurion,0-500,235,2,auto centurion 0-500,541
auto,chameleon,0-500,77,1,auto chameleon 0-500,542
auto,cityup,0-500,13,0,auto cityup 0-500,543
auto,clarion,0-500,34,0,auto clarion 0-500,544
auto,crunch,0-500,2,0,auto crunch 0-500,545
auto,deluxe,0-500,22,0,auto deluxe 0-500,546
auto,denzel,0-500,202,0,auto denzel 0-500,547
auto,denzel,500-1k,22,0,auto denzel 500-1k,548
auto,erisson,0-500,43,0,auto erisson 0-500,549
auto,farcar,0-500,14,0,auto farcar 0-500,550
auto,flashpoint,0-500,7,0,auto flashpoint 0-500,551
auto,fujida,0-500,52,1,auto fujida 0-500,552
auto,garmin,0-500,4,0,auto garmin 0-500,553
auto,harper,0-500,19,0,auto harper 0-500,554
auto,hellion,0-500,1,0,auto hellion 0-500,555
auto,heyner,0-500,13,0,auto heyner 0-500,556
auto,ibox,0-500,722,9,auto ibox 0-500,557
auto,imx,0-500,109,1,auto imx 0-500,558
auto,incar,0-500,30,0,auto incar 0-500,559
auto,inspector,0-500,36,0,auto inspector 0-500,560
auto,intego,0-500,90,0,auto intego 0-500,561
auto,intro,0-500,1,0,auto intro 0-500,562
auto,jvc,0-500,1146,9,auto jvc 0-500,563
auto,kenwood,0-500,669,8,auto kenwood 0-500,564
auto,kenwood,500-1k,18,0,auto kenwood 500-1k,565
auto,magnetta,0-500,50,0,auto magnetta 0-500,566
auto,magnetta,1k-5k,1,0,auto magnetta 1k-5k,567
auto,magnetta,500-1k,1,0,auto magnetta 500-1k,568
auto,metabo,0-500,3,0,auto metabo 0-500,569
auto,mio,0-500,7,0,auto mio 0-500,570
auto,mydean,0-500,38,0,auto mydean 0-500,571
auto,mystery,0-500,20,0,auto mystery 0-500,572
auto,nakamichi,0-500,139,0,auto nakamichi 0-500,573
auto,navitel,0-500,52,0,auto navitel 0-500,574
auto,neoline,0-500,570,4,auto neoline 0-500,575
auto,pandect,0-500,15,0,auto pandect 0-500,576
auto,pandora,0-500,366,5,auto pandora 0-500,577
auto,pandora,500-1k,102,0,auto pandora 500-1k,578
auto,parkmaster,0-500,129,0,auto parkmaster 0-500,579
auto,pioneer,0-500,2218,17,auto pioneer 0-500,580
auto,pioneer,500-1k,41,0,auto pioneer 500-1k,581
auto,playme,0-500,100,0,auto playme 0-500,582
auto,prestigio,0-500,58,0,auto prestigio 0-500,583
auto,prology,0-500,36,0,auto prology 0-500,584
auto,ridian,0-500,3,0,auto ridian 0-500,585
auto,ritmix,0-500,51,0,auto ritmix 0-500,586
auto,ryobi,0-500,12,0,auto ryobi 0-500,587
auto,scher-khan,0-500,27,0,auto scher-khan 0-500,588
auto,schneider,0-500,7,0,auto schneider 0-500,589
auto,schneider,1k-5k,2,0,auto schneider 1k-5k,590
auto,schneider,500-1k,2,0,auto schneider 500-1k,591
auto,sho-me,0-500,708,11,auto sho-me 0-500,592
auto,sony,0-500,140,0,auto sony 0-500,593
auto,starline,0-500,2196,24,auto starline 0-500,594
auto,starline,500-1k,2,0,auto starline 500-1k,595
auto,stinger,0-500,22,0,auto stinger 0-500,596
auto,stonelock,0-500,5,0,auto stonelock 0-500,597
auto,subini,0-500,51,0,auto subini 0-500,598
auto,swat,0-500,355,1,auto swat 0-500,599
auto,t-max,0-500,158,0,auto t-max 0-500,600
auto,t-max,500-1k,75,0,auto t-max 500-1k,601
auto,tec,0-500,38,0,auto tec 0-500,602
auto,tomahawk,0-500,209,2,auto tomahawk 0-500,603
auto,unknown,0-500,3909,38,auto unknown 0-500,604
auto,unknown,1k-5k,2,0,auto unknown 1k-5k,605
auto,unknown,500-1k,2,0,auto unknown 500-1k,606
auto,unknown,unknown,28,0,auto unknown unknown,607
auto,whistler,0-500,12,0,auto whistler 0-500,608
auto,winca,0-500,94,1,auto winca 0-500,609
auto,xiaomi,0-500,426,2,auto xiaomi 0-500,610
computers,aardwolf,0-500,2,0,computers aardwolf 0-500,611
computers,acer,0-500,2949,53,computers acer 0-500,612
computers,acer,1k-5k,514,2,computers acer 1k-5k,613
computers,acer,500-1k,3346,62,computers acer 500-1k,614
computers,acme,0-500,17,0,computers acme 0-500,615
computers,adata,0-500,25,1,computers adata 0-500,616
computers,aerocool,0-500,253,1,computers aerocool 0-500,617
computers,afox,0-500,1,0,computers afox 0-500,618
computers,almacom,0-500,184,0,computers almacom 0-500,619
computers,alser,0-500,40,0,computers alser 0-500,620
computers,alser,1k-5k,31,0,computers alser 1k-5k,621
computers,alser,500-1k,15,0,computers alser 500-1k,622
computers,amazon,0-500,110,0,computers amazon 0-500,623
computers,amd,0-500,236,1,computers amd 0-500,624
computers,amd,500-1k,12,0,computers amd 500-1k,625
computers,aoc,0-500,70,3,computers aoc 0-500,626
computers,aoc,1k-5k,1,0,computers aoc 1k-5k,627
computers,aorus,0-500,2,0,computers aorus 0-500,628
computers,aorus,500-1k,10,0,computers aorus 500-1k,629
computers,apacer,0-500,168,6,computers apacer 0-500,630
computers,apple,0-500,34,0,computers apple 0-500,631
computers,apple,1k-5k,1865,32,computers apple 1k-5k,632
computers,asrock,0-500,339,2,computers asrock 0-500,633
computers,asrock,500-1k,2,0,computers asrock 500-1k,634
computers,asus,0-500,1231,10,computers asus 0-500,635
computers,asus,1k-5k,560,2,computers asus 1k-5k,636
computers,asus,500-1k,1399,5,computers asus 500-1k,637
computers,avalon,0-500,62,0,computers avalon 0-500,638
computers,avalon,500-1k,130,0,computers avalon 500-1k,639
computers,ballistix,0-500,8,0,computers ballistix 0-500,640
computers,barneo,0-500,3,0,computers barneo 0-500,641
computers,basic,0-500,17,0,computers basic 0-500,642
computers,benq,0-500,2,0,computers benq 0-500,643
computers,biostar,0-500,9,0,computers biostar 0-500,644
computers,bona,0-500,4,0,computers bona 0-500,645
computers,cameron,0-500,4,0,computers cameron 0-500,646
computers,canon,0-500,547,6,computers canon 0-500,647
computers,canon,1k-5k,5,0,computers canon 1k-5k,648
computers,canon,500-1k,13,0,computers canon 500-1k,649
computers,canyon,0-500,33,0,computers canyon 0-500,650
computers,chairman,0-500,3,0,computers chairman 0-500,651
computers,chenri,0-500,1,0,computers chenri 0-500,652
computers,chieftec,0-500,1,0,computers chieftec 0-500,653
computers,cnd,0-500,15,0,computers cnd 0-500,654
computers,colorful,0-500,3,0,computers colorful 0-500,655
computers,colorful,500-1k,1,0,computers colorful 500-1k,656
computers,corsair,0-500,18,0,computers corsair 0-500,657
computers,cougar,0-500,14,0,computers cougar 0-500,658
computers,crown,0-500,115,4,computers crown 0-500,659
computers,crucial,0-500,113,4,computers crucial 0-500,660
computers,deepcool,0-500,321,4,computers deepcool 0-500,661
computers,defender,0-500,332,2,computers defender 0-500,662
computers,dell,0-500,100,2,computers dell 0-500,663
computers,dell,1k-5k,240,1,computers dell 1k-5k,664
computers,dell,500-1k,231,1,computers dell 500-1k,665
computers,delux,0-500,100,2,computers delux 0-500,666
computers,deluxe,0-500,11,0,computers deluxe 0-500,667
computers,dxracer,0-500,142,0,computers dxracer 0-500,668
computers,e-blue,1k-5k,1,0,computers e-blue 1k-5k,669
computers,ecocool,0-500,44,0,computers ecocool 0-500,670
computers,edifier,0-500,8,0,computers edifier 0-500,671
computers,edifier,500-1k,6,0,computers edifier 500-1k,672
computers,enermax,0-500,3,0,computers enermax 0-500,673
computers,epson,0-500,788,18,computers epson 0-500,674
computers,epson,1k-5k,11,0,computers epson 1k-5k,675
computers,epson,500-1k,44,0,computers epson 500-1k,676
computers,evga,1k-5k,16,0,computers evga 1k-5k,677
computers,gainward,0-500,16,1,computers gainward 0-500,678
computers,gainward,500-1k,2,0,computers gainward 500-1k,679
computers,gamdias,0-500,10,0,computers gamdias 0-500,680
computers,gamemax,0-500,28,1,computers gamemax 0-500,681
computers,gamemax,500-1k,3,0,computers gamemax 500-1k,682
computers,geil,0-500,173,2,computers geil 0-500,683
computers,gembird,0-500,10,1,computers gembird 0-500,684
computers,genius,0-500,46,1,computers genius 0-500,685
computers,gigabyte,0-500,570,10,computers gigabyte 0-500,686
computers,gigabyte,1k-5k,29,0,computers gigabyte 1k-5k,687
computers,gigabyte,500-1k,42,0,computers gigabyte 500-1k,688
computers,global,0-500,2,0,computers global 0-500,689
computers,goodram,0-500,1,0,computers goodram 0-500,690
computers,greentree,0-500,8,0,computers greentree 0-500,691
computers,haier,0-500,1,0,computers haier 0-500,692
computers,halmar,0-500,1,0,computers halmar 0-500,693
computers,harper,0-500,1,0,computers harper 0-500,694
computers,hgst,0-500,3,0,computers hgst 0-500,695
computers,hgst,500-1k,2,0,computers hgst 500-1k,696
computers,hibertek,0-500,1,0,computers hibertek 0-500,697
computers,his,500-1k,3,1,computers his 500-1k,698
computers,hitachi,0-500,12,0,computers hitachi 0-500,699
computers,hori,0-500,1,0,computers hori 0-500,700
computers,hp,0-500,3478,67,computers hp 0-500,701
computers,hp,1k-5k,665,3,computers hp 1k-5k,702
computers,hp,500-1k,1223,9,computers hp 500-1k,703
computers,hpe,0-500,1,0,computers hpe 0-500,704
computers,hpe,1k-5k,1,0,computers hpe 1k-5k,705
computers,hpe,500-1k,3,0,computers hpe 500-1k,706
computers,huawei,0-500,6,0,computers huawei 0-500,707
computers,huntkey,0-500,44,0,computers huntkey 0-500,708
computers,hyperx,0-500,226,3,computers hyperx 0-500,709
computers,hyperx,500-1k,14,0,computers hyperx 500-1k,710
computers,id-cooling,0-500,67,0,computers id-cooling 0-500,711
computers,iiyama,0-500,26,0,computers iiyama 0-500,712
computers,ilife,0-500,6,0,computers ilife 0-500,713
computers,intel,0-500,382,3,computers intel 0-500,714
computers,intel,1k-5k,11,0,computers intel 1k-5k,715
computers,intel,500-1k,59,0,computers intel 500-1k,716
computers,jbl,0-500,3,0,computers jbl 0-500,717
computers,kingmax,0-500,13,0,computers kingmax 0-500,718
computers,kingston,0-500,670,24,computers kingston 0-500,719
computers,kingston,500-1k,2,0,computers kingston 500-1k,720
computers,lenovo,0-500,3430,68,computers lenovo 0-500,721
computers,lenovo,1k-5k,572,3,computers lenovo 1k-5k,722
computers,lenovo,500-1k,1911,15,computers lenovo 500-1k,723
computers,leven,0-500,6,0,computers leven 0-500,724
computers,lg,0-500,100,0,computers lg 0-500,725
computers,lg,500-1k,5,0,computers lg 500-1k,726
computers,logitech,0-500,211,1,computers logitech 0-500,727
computers,logitech,500-1k,1,0,computers logitech 500-1k,728
computers,mars,0-500,4,0,computers mars 0-500,729
computers,microlab,0-500,344,5,computers microlab 0-500,730
computers,micron,0-500,2,0,computers micron 0-500,731
computers,microsoft,0-500,9,0,computers microsoft 0-500,732
computers,microsoft,1k-5k,9,0,computers microsoft 1k-5k,733
computers,midea,0-500,90,3,computers midea 0-500,734
computers,msi,0-500,292,3,computers msi 0-500,735
computers,msi,1k-5k,198,0,computers msi 1k-5k,736
computers,msi,500-1k,207,1,computers msi 500-1k,737
computers,neo,0-500,49,0,computers neo 0-500,738
computers,neo,1k-5k,7,0,computers neo 1k-5k,739
computers,neo,500-1k,67,0,computers neo 500-1k,740
computers,netechnics,1k-5k,171,2,computers netechnics 1k-5k,741
computers,netechnics,500-1k,178,1,computers netechnics 500-1k,742
computers,nzxt,0-500,13,0,computers nzxt 0-500,743
computers,orico,0-500,2,0,computers orico 0-500,744
computers,palit,0-500,293,3,computers palit 0-500,745
computers,palit,1k-5k,25,0,computers palit 1k-5k,746
computers,palit,500-1k,28,0,computers palit 500-1k,747
computers,patriot,0-500,8,0,computers patriot 0-500,748
computers,pccooler,0-500,14,0,computers pccooler 0-500,749
computers,philips,0-500,75,0,computers philips 0-500,750
computers,philips,500-1k,1,0,computers philips 500-1k,751
computers,plextor,0-500,5,0,computers plextor 0-500,752
computers,pny,0-500,17,0,computers pny 0-500,753
computers,pocketbook,0-500,284,3,computers pocketbook 0-500,754
computers,polaris,0-500,9,0,computers polaris 0-500,755
computers,powercolor,0-500,88,1,computers powercolor 0-500,756
computers,powercolor,500-1k,4,0,computers powercolor 500-1k,757
computers,prestigio,0-500,128,3,computers prestigio 0-500,758
computers,pulser,0-500,609,1,computers pulser 0-500,759
computers,pulser,1k-5k,259,3,computers pulser 1k-5k,760
computers,pulser,500-1k,817,9,computers pulser 500-1k,761
computers,qmax,0-500,74,0,computers qmax 0-500,762
computers,rapoo,0-500,58,1,computers rapoo 0-500,763
computers,razer,0-500,86,3,computers razer 0-500,764
computers,redragon,0-500,43,0,computers redragon 0-500,765
computers,remix,0-500,31,0,computers remix 0-500,766
computers,ricoh,0-500,6,0,computers ricoh 0-500,767
computers,ritmix,0-500,96,1,computers ritmix 0-500,768
computers,roeyuta,0-500,1,0,computers roeyuta 0-500,769
computers,samsung,0-500,917,13,computers samsung 0-500,770
computers,samsung,1k-5k,9,0,computers samsung 1k-5k,771
computers,samsung,500-1k,13,0,computers samsung 500-1k,772
computers,sapphire,0-500,29,1,computers sapphire 0-500,773
computers,seagate,0-500,99,1,computers seagate 0-500,774
computers,segotep,0-500,1,0,computers segotep 0-500,775
computers,sinotex,0-500,21,0,computers sinotex 0-500,776
computers,smart,0-500,106,1,computers smart 0-500,777
computers,smart,1k-5k,52,1,computers smart 1k-5k,778
computers,smart,500-1k,93,5,computers smart 500-1k,779
computers,steelseries,0-500,94,3,computers steelseries 0-500,780
computers,sv,0-500,111,1,computers sv 0-500,781
computers,sven,0-500,216,1,computers sven 0-500,782
computers,tenda,0-500,10,0,computers tenda 0-500,783
computers,tesoro,0-500,2,0,computers tesoro 0-500,784
computers,thermalright,0-500,5,0,computers thermalright 0-500,785
computers,thermaltake,0-500,150,2,computers thermaltake 0-500,786
computers,toshiba,0-500,99,2,computers toshiba 0-500,787
computers,transcend,0-500,131,0,computers transcend 0-500,788
computers,trust,0-500,93,0,computers trust 0-500,789
computers,unknown,0-500,854,14,computers unknown 0-500,790
computers,unknown,1k-5k,29,0,computers unknown 1k-5k,791
computers,unknown,500-1k,57,0,computers unknown 500-1k,792
computers,unknown,unknown,34,0,computers unknown unknown,793
computers,vectron,0-500,22,0,computers vectron 0-500,794
computers,vectron,1k-5k,5,0,computers vectron 1k-5k,795
computers,verbatim,0-500,4,0,computers verbatim 0-500,796
computers,vortex,0-500,2,0,computers vortex 0-500,797
computers,wintek,0-500,4,0,computers wintek 0-500,798
computers,x-game,0-500,142,5,computers x-game 0-500,799
computers,xerox,0-500,153,3,computers xerox 0-500,800
computers,xiaomi,0-500,20,0,computers xiaomi 0-500,801
computers,xiaomi,1k-5k,284,2,computers xiaomi 1k-5k,802
computers,xiaomi,500-1k,107,1,computers xiaomi 500-1k,803
computers,zalman,0-500,2,0,computers zalman 0-500,804
computers,zeppelin,0-500,26,0,computers zeppelin 0-500,805
computers,zeta,0-500,577,11,computers zeta 0-500,806
computers,zotac,0-500,8,0,computers zotac 0-500,807
construction,aiken,0-500,1,0,construction aiken 0-500,808
construction,alteco,0-500,863,8,construction alteco 0-500,809
construction,alteco,500-1k,2,0,construction alteco 500-1k,810
